scenario_id,split,scenario_variant,frame_index,image_path,label_path,image_sha256,person_labels,vehicle_labels,original_training_png_sha256
train_v04_moderate,train,4,130,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0130.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0130.txt,2AD1EB9A49A7E4E07138F4C7F9A30D752971C52BCE129804E830D7B2F1AA1C09,0,1,003709C126DF2EEC5BFE317D86FA8C0276F1CB090D55E8E1810584343F0B13E8
train_v04_moderate,train,4,133,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0133.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0133.txt,0E399E0951648F90DC77A07833E5231EA152337D52E13AED4D4767F8DFC7A536,0,1,36D8F4AB98FFB56B564065A950B26E847639308319097A7FA2AC3B479EB67839
train_v04_moderate,train,4,136,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0136.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0136.txt,54F1D06EA0B75CFBECCD97675B9D05299F8B58588509B8BC7FFF6A139574C07A,0,1,3F2453B58F57961BE121823C5803D01673CF16E2FF2BB9099F59E80989CBFD0D
train_v04_moderate,train,4,139,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0139.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0139.txt,CE8DEDC7C46F805253FFECB4802DDC530461277C50C28B9C533C5683C9DCAB8C,0,1,822C21606B4E976068C8F329C00002486F210FF173F0F2B4A31D2809179C6496
train_v04_moderate,train,4,142,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0142.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0142.txt,F3D6E9D527AD403BDE317F93D0AFE6CF536F68C2074D2CFD0799284BA1E95FA5,0,1,EC880674C4DA5D76B31847DD3426C3A7DD68D926568DDE5A4F8376091AFA3148
train_v04_moderate,train,4,145,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0145.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0145.txt,24F855064AEFC4644F60108F14891BB1408C714E324E80A074B20CE22B207EF1,0,1,0331F226A00CB1EE7F56A9A3C3B3E432851DE9458815FE3C8B330B6EA1964A26
train_v04_moderate,train,4,148,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0148.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0148.txt,653CACBF64A547CC7DFC017D9510E014C0AC7D98D01E191D5D926393340E8BCC,0,1,CA30442CCF251EF73649C45A84A2DE101C5EFFA9C67FC294CE79433535703DAA
train_v04_moderate,train,4,151,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0151.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0151.txt,FD393C55EA89B4EA978B1209E258EA3BB3619EAF25D4C03CA5E89629AC211464,0,1,21EA981A4186235F83308616F73B4C6DE976D97C92CF2043786775F7E29CA592
train_v04_moderate,train,4,154,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0154.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0154.txt,68089A54270069C899771C724E0D569ECA56AC3909770F3DD43C3361B6BECB88,0,1,D85B8FE033E9F7B8A16A86C9ACB6001E5E5605E438FA8DFC17AEFEDB89AB1CFA
train_v04_moderate,train,4,157,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0157.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0157.txt,49464E098BA4F04C25DEF45FB974C6E515660CD56D60521D2ECFD8DF5AA96FFC,0,1,7C1D2CB7EF4FE8368D823A7F66D2B5E935FA6B33ADE53B974EA4EAFDBC798E42
train_v04_moderate,train,4,160,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0160.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0160.txt,CB3BC2E6D3A099026266274EB5BE2FCAEB36FF4E901D66B0D228236420B0F76F,0,1,EAF996011C4845CA588427C9C7DF171821E51F2A28F25EB60A1C6A7C08DB5B28
train_v04_moderate,train,4,163,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0163.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0163.txt,4210E65EC838034E99DB733A651310432203D0F33CD857C1133AAA208DD677C4,0,0,F874166522C662271D3477B0AFE573639DA5BC93217A4AD09EC4DDAF016416FA
train_v04_moderate,train,4,166,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0166.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0166.txt,D870D8E60FCCE08814602CBF635D69D9DCAA0C3B4688D6F1DD91524F505F9346,0,0,9F36786E5B7BB6DF5F098CE6B0BE1D49A8C96BCD768EFF3AD4888542E881545C
train_v04_moderate,train,4,169,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0169.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0169.txt,2BEEA7E1168A05D77AD0585E9A58AF15EED176EBFD249F80C4B3FC653B8DC02F,0,0,E110E741F6C67DD85924B1497A3A1FF8330FFF02A49F9315154A15FF99A0E0D8
train_v04_moderate,train,4,172,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0172.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0172.txt,E720ABD6FF1D008ADF1EF24785D8815272EDF6A6330030530E956F52672C964D,0,0,C16E161CB7F52B9285B9E7A4FFA5025F16F97879C46AC4A0EF8416B88500B565
train_v04_moderate,train,4,175,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0175.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0175.txt,042CFFDBCA3C41949048E088DE12BDE0B0491FEF4328053984DAF59EA37B713D,0,0,5EDE14351D9EE06DF973030DDC65DE0EC2F64110DA7B68375F80867432B489C4
train_v04_moderate,train,4,178,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0178.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0178.txt,2A37BE2F969ABF1C1F2FA93A0DD07E69495B9C6F50F2BC0E65B03BDD7B78D9B8,0,0,FBC463545BA54AC80B3EFAF37D82C2EB3DA644E22E4E5854716D7CC250F3FA7C
train_v04_moderate,train,4,181,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v04_moderate__frame_0181.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v04_moderate__frame_0181.txt,239E0AB7BAFD9FD482A67D4DE84287A51595FFF04298A220C25E76B880AC9F8D,0,0,EE43A225B2E09D2F3851B851242EAAF2450548C1970EEED31FF965E94CF4D59E
train_v05_hard,train,5,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0001.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0001.txt,74F0E15176ED5945C7B3989DC07B0D6D6CA18A826119E26E0DF903E0A5E51B6D,2,0,E38C60745BC623AD8D91877EECB18ED78D4EE25716165D9C372102AC8CA194E7
train_v05_hard,train,5,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0004.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0004.txt,05EA2D30DBA22DFB76E5ED085C8631A65DB2A438C4861929EDF224CBC97C8A69,2,0,711427F8839E743B84B7E0CBBDCE53AC8A48A73E40E0F776AFA53811CAD705C3
train_v05_hard,train,5,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0007.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0007.txt,37E3A95571C203550373EA438D02D4DBBA4C6DC939AC333A287B3DA3CB6D0764,2,0,41E13B0DACCABA92B3E5A5AC3D6877B3E2994FF113EAD68989FB42091F2B3BAC
train_v05_hard,train,5,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0010.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0010.txt,A9DD2E6DD952E84A52B76D4F83F9F9A9BDACDDDB705CFFE9D9C89F925671D44D,2,0,490CE3BDA073C9A4E79265B5CDBEC6C6045A73F04887C92B97CB9E4B1CA50922
train_v05_hard,train,5,13,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0013.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0013.txt,DB4B45FB23175E7FC9F07AF61CA429A63E3CA3DBCB97CA5AD0E83D7BEFAE607C,2,0,402B2E5F2143D7C7E69081691DD81A17BE83A24CF00CEB5BF6F259487A8D8AF8
train_v05_hard,train,5,16,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0016.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0016.txt,90AFA8354D863845EE0FE1B741721B345C6F096D455676463D8EC33F9C7845CA,2,0,8169E6F5DAF236F891720C43FA5016B31CFC69EDC553390D1D404F3858B61F66
train_v05_hard,train,5,19,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0019.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0019.txt,D37F9620068658CBC281A11C3E75FDDAE6FF8F183CFAA000F521A496E746F1E3,1,0,7CB7384FED7636179CDB87D3ED50619976B4B82DBD5390465EE695A0D922167F
train_v05_hard,train,5,22,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0022.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0022.txt,4ACDD1819A9F9BDFF72D0232127FEC047E33190C304C2BF47059A37AF27FB578,1,0,394F4ADC21B975B652FAF7867C6158788EFAD4B546CEB102BF0B03167335CC47
train_v05_hard,train,5,25,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0025.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0025.txt,2E1334022FF9B32A87E19A1DDEB8D2220FF205BAB0D57153A0D1F2FE1A29408C,1,0,634BCACEB8491C8B80796134633318FED1DACB32660D8F20FB90E193358D828A
train_v05_hard,train,5,28,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0028.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0028.txt,A92C44F7B1A72552D857660C172BF4C41FE2764EB3D2C4959A4688CCE3763255,1,0,C4A34E1747DFEE0B1ACAAED3B6C838145E2358DAB4CF32EE4286CDC97C6ED99A
train_v05_hard,train,5,31,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0031.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0031.txt,57007E9E2533294894803B1FAA7E888CF30573CA93A6B726F9389D9042EE3C97,1,0,64DD9E80A3DE917301CA6468D6E6D1E9F75C4C9FE43B2EEFB76BEE95A56DA42C
train_v05_hard,train,5,34,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0034.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0034.txt,B0AD6DF0F8A92EFBB8FD8FE8609FF4265776151FB64F0F52A3F2D590CC25105E,1,0,F4022594FA55511B158F31C8895C510B4E60E2BC31A80CA8CA089081F101ACFD
train_v05_hard,train,5,37,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0037.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0037.txt,D24D4C18790F23F402A3A59D2ED4FCA867CB358CC35338837820DFA99C57464B,1,0,C28285FCB9A8D87C93D249D61FBEA684C760B7799296D7F07C58E9A38D62D42D
train_v05_hard,train,5,40,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0040.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0040.txt,4F8E2FFA5E43597029E27558D5EB3E7547D6F16BE6BE537EB2ADAB83F724E362,1,0,98E457377642A7D90B69A878C78C47E11B71C5286D4C3232CB98FCE18FFC137D
train_v05_hard,train,5,43,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0043.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0043.txt,A04D8C84552B4FF1B0708E58974685CD9C410071553E366C31CADEF593DED340,1,0,46227E24E598F7045D8A9BF5F763F4C96DB20E8A9366EFEB5DDB41D99A1B06DE
train_v05_hard,train,5,46,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0046.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0046.txt,AA80070351D158ACA5F6299DBBA08716BD7A442A0A7431266BDF6EB0FB9CCAA3,2,0,F2A96F637642F13B5FB4EB016964426FDAF56D137AAA5505228E9AF700445085
train_v05_hard,train,5,49,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0049.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0049.txt,B8C3E8E631F4FFA607064ABB4EEACBEECF7FAA54E2B593407C2F7A7764580E5D,2,0,3DFBB932CADEBFDDD2B1E6D8CB444D5EBF72646FFAE8743E7A63806B4E4EFB66
train_v05_hard,train,5,52,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0052.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0052.txt,3A7BE4E7C96DD76EEB456F0B0E9402FB6B6E16A78B98B15A99B659E5D85EF2E5,2,0,71FAE3D9E1D8CFF8BE2D800986070FF371977CBFF34FBCF7659195DAE024D436
train_v05_hard,train,5,55,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0055.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0055.txt,81422D151963C23D4368EBF6B0091FCEA8684C4C761ABC4E219267A0A592CF38,2,0,876EB3FF992465448188EE25A881C671901B9F9BD8AFB713123D280D347ECCC3
train_v05_hard,train,5,58,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0058.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0058.txt,53A6712C2DDCFE46610C936D854B86144FE7B5E5701E39C5E8DE6D6403737113,1,0,07B289DAA5635EC9EEC00B6854ADAC3DCC02CE783AF31A43186918B09FE829E1
train_v05_hard,train,5,61,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0061.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0061.txt,128FEC1C77281AAC8CB963C338F42891AEFB992F5FF793F2E1E91F90D2141113,1,0,1FC694A4BA26C40E77292BA8359D1478DEDF5127F1313C5C4B26305AF4CB4D90
train_v05_hard,train,5,64,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0064.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0064.txt,D795BDB6A3AC9CF1403047981C607A7CFBFDB11840C051189FAC058303336F00,1,0,BEC9916DE455D130D49F4AB9A9121036A05056A0692C95CF92E722613E5622D4
train_v05_hard,train,5,67,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0067.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0067.txt,BAA7FBA715315B19E3E685316DA33F64E9018ABBE64EC35AFC25C4D23B77C86D,1,0,DDB23B5028938F65408DF6596BB1445F86209D12AC444BEB79B15EEBE2305465
train_v05_hard,train,5,70,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0070.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0070.txt,B7356C618F1DA1CB5D0F01DA49DDAF53C587930235A5651D881E7E15A7EC6EA9,1,0,316C4F8B3D3DD1B6CACA72531C87D28D41964883405E85D6720848869F5D862F
train_v05_hard,train,5,73,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0073.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0073.txt,60AC6FEF7845269D39983A7668C63DAFA09E8DD6747EF339202D98C9DFABF158,1,1,12B41631C48244AB007FCD517FD01C5A7AA4F200B9200F0E865F272D10AB19AC
train_v05_hard,train,5,76,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0076.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0076.txt,85169D6B1623C2AEFF07885302B646443D8782D6B013A13942F323E0D0CFB82F,1,1,971431354837DC2E26B87A92D304A3E662E730D0D74A22C3127405DA13412C99
train_v05_hard,train,5,79,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0079.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0079.txt,AC0E87974552B6065D2E835FD9E4C2D9C73F79B9126CC15A7532DE5566CCD572,1,1,7AF63A047CD35CEDFF20AC5F2BBCFED0FE42DD96600C3C004F89D71B486ECB70
train_v05_hard,train,5,82,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0082.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0082.txt,E3A96A3825CF82994D3DCAA1C90219F649FB38A90DF7146C1918B43A1A216930,1,1,CBA37776851BB7BB5FCA0DB24C5D8950F4D830AE1EFA6463B50907687CA3C580
train_v05_hard,train,5,85,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0085.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0085.txt,95678CF102D15360860B42EE67D8B01360AB26ECBD5914FD21C1B4FC30D4A0B8,1,1,2806CADB47388281842F372587456C6050B1FC1E30DA04EDACB8DBFB3F3D95F2
train_v05_hard,train,5,88,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0088.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0088.txt,224AC83A2324DB4FDC62090535CCABA522FA63B9E0967382EF6FFF75313B572B,1,1,F4D766A03D05CF3E4AE35CDF9EFAECC345746D656425C423706308AD419BECDA
train_v05_hard,train,5,91,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0091.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0091.txt,AD11FBD687F9042D9434B17DB4DC8A32BF108B7E9192FB7082631A8906878AA0,0,1,347787FEFF2C71A843102176FEFDE6E06D28F9D58689267B1BF3F61E6BE38F17
train_v05_hard,train,5,94,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0094.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0094.txt,9E1E5C03C1B9E62555C55B411C1D77CE3518DFA156ACA338F4F54CDE39356A93,0,1,0F0F85DB2EF7AE727CC879CB3CE29D3244DF5F4B50B2E54FC34B680F6FCB0DD8
train_v05_hard,train,5,97,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\images\train\train_v05_hard__frame_0097.jpg,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\training\yolov8s_sim_20260902\dataset\labels\train\train_v05_hard__frame_0097.txt,DA3833AF9D1BF350F3201D7077DBD9A3818BFAED2DE501CF8B22DDFAFFA9B3DA,0,1,1125FF7E39123112369300DF013596CD1F35DB3C15CD9DDA1B95B3AD0FD264F3
