scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S4,117,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0117.png,43FC9EA910BDFBE50E9E3EEF930FDB0E902B0BF4E878F0A3775BB7BEF63CD1E3,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,939C8969AFE7F258A8D826313A23FB70D05D92E07BAEEBE8180B8D6996D6A3B2,0,0
S4,118,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0118.png,A1B6B81AF50AE1AA0E2E6601F8C9E5292CE21007D17BC628BB287C23BE966368,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C348D873049F0CF3DCC17A115E388E858A4623D140160875F5031AC2A6FE13B0,0,0
S4,119,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0119.png,3FF23DA0CDA2CBCAB997DEE6B40B3D755805374CB8E9508A574405AAADC3E7AA,C4BCC2E68B8079FA79F248650A5BC36F9B37E8C3EAB0317C1A26A61C453F3299,C1A5A19EEE4074193E0DD691886D71AF313DD359F33A0912332E6754A44FEC91,1,0
S4,120,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0120.png,51C01293700410644D7B064F1019EA4DBD340D76C11AA0A22495C8263085E3BE,200264D62DD6C842A9BF7EE7D4DF71AF5EF65BA5B0A26EBD23683A3313B19962,A03E2E37585FCD73D32294262147CC9C277F345C5DA62F36A378ED31563E14BF,2,0
S4,121,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0121.png,A5BFA8CE196820331E25CF920B121CD342E9375B40BA887BF5B44238ED4C0FA2,1A5BDB31A9056A24D1531771D4E8B232EC9EB8FF126F794A02C08FEF145356FD,B47465BDC6F61DE573700D6752C5E96B52B2DF95AAB4AF0BC0C82D6855573B59,2,0
S4,122,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0122.png,EBC174B6C4271626A6F2CD70A6F295C4FE20F142D537F1E0809D318674DBDF1A,74A60EBE03581D2C3A2559DF2D7F59744C10757DE6DE71CD039A30BB44A0FEB5,9208AD2483E453242C2F0991E2264FF14D2DE77A024C93E2C4580B469D1348F9,2,0
S4,123,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0123.png,82FA61B68B8FA22F7FAD6AC75AA7576D32C91AF2FDE7F117CCF84A057EF3A4D0,E337E0E93A764190895652848E8C28EFE512D49BCD89A52283465A66F44258F3,9D2CA505E822885B88E465476418366DC6092464FC0AE50A16E571C81AB8A89D,2,0
S4,124,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0124.png,B2A8E0C36474B6C0747E429EB47C72048375054BB9B62A7586A965D0326E8CF0,1F5507E0FE85003223F0A60B121BDE081B02D86E7B2DE8A5AA040EE1DEB16349,B816DE2F4B4A733FC211B40A0F846458EC48ED487D12444B8E91A81771DA9789,2,0
S4,125,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0125.png,DE13A22D8E3B7E2781CB580DC00E0F1E53556E187D8D2D60626EF8C32013960D,E55B53402C88A622B295B6361658DB8B5019BFE5660EDEDAB2646FFFDB698983,5DF7BC5308B88957A8F38EC7CE3E1CB0E1CF5C2A966D6F01C73C6C3F956266AB,2,0
S4,126,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0126.png,14009348FEAAE19BFE55252833ABF393E3DFB74E8784B45C0BDCFCD9C76172DB,C3E21548BD7F87B84CD5DCDA1A691487A5912FFE2339B6E0670A6B15A76CA22D,50FE2A463D597B645D7BF3CCC84D8ABC34F928FC0705EC916518AF54743685FD,2,0
S4,127,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0127.png,27A80659F369D2F1A506F574EF3E9C12B05FD4BDA09A3D297AA1DA07F870C2FB,D5AD7B2F8B9501A40289EF0E35A2DE1895D53DE6C777B2510DA89304E3DE71EF,74FA0FD219F590239F4D4C59B2C4355319CF455538A21C5CB90ED342A59D7CE9,2,0
S4,128,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0128.png,2C9E99340C8DEE1CF9F62FF5FE98AE964D4B7AA595F352CD302F8FA1AE763118,C501E2BAF0C47754E6A5B458397A99FFED73D529684BF5D8F6EE9E3D3221110B,269D36C6646CD0BD50AA367C2636BB74BA34FCECB02AC327501F76C093CAEF8A,2,0
S4,129,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0129.png,541865924FC5712A04A37FFD7A35913C8ECD790EC543CD878E8072C4DF317B9E,805D2F19CE87B754995EB70B255D87FD6950D7FCC3CF339C0B54D3D0C6A8DB7A,D0C3E860DFD97861C65ED67BF9020763ABCD53311B9C9AB9A3CD5AEDB6F302A0,2,0
S4,130,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0130.png,C7D5B0931698E2664B3CB9B67056FAF180E738BCAFE652131E8E096C7DB84FE3,57B128C3AF17FD494A4D031FA3744DE95CC9CCD6DEAFD0CBCA671B68F31E3CAB,3974322171E5CE941CA4BE6DBF0107C9315DDBFCFB3785E346E2002A7F521AD8,2,0
S4,131,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0131.png,7D77CCE3B93B4408B9AB1DA3B350FC079A77C5665863BB1276883A3733990606,7B2289B609070D7B0B1A55046992F47A6C185FCA08576FFD17903F57C2587057,550ABBE8E859ADA163369A6ACDC6D2A88A7CB62A3130D9ABA9061A915E8DB975,2,0
S4,132,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0132.png,01F9CC0BC7779387731749269ADF3D005C3A4CC0254643610D42663323721CEB,6F147FDCA6585C26477CC9C4B2ECC42E60CB31CD5CB8CFE0A430BCB0DE70DA41,6682528080EEC328DA696673953427164C1EC07CFEEAFB43385B8ECBB035FF20,2,0
S4,133,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0133.png,1A4FE5EF7B8B82EB267D80C9A31BF9B0DB66103666FA07C8F59857A2379ED0A4,0BCEFB359550E0A8D844C86ADD9F5BE2336C110D11B671E871C9AA566BEB620A,327A96F86DC10DB1B48B17678AE425FA77EC5C87E4A0BEFF6FA7E0CE15B09247,2,0
S4,134,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0134.png,461CB21037F2CF4FDB99F84813BB8515C7DA67E6B2C1BF74309281F4C750BB0D,DF09C70691FFA3F095028A0AEE00E9C314A798FED56975258289911235668CE9,66FE709EDCAA3C04820561312C4C55A6B5DAD9A343578760E1A06D0FE8B512D6,2,0
S4,135,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0135.png,EDFD5616B3C53073E7B83FBA42A7AF738407ECCAF6E8ECAE3887247F232FB37B,05963B11FB887F236AA685395175BC164F431463D887D8A5AE49BE638056A1E9,18356D0F5EACCCCC21A647BF7A65B507FFE6D943A2E49B5B0B111CC4F5D2903B,2,0
S4,136,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0136.png,BC9778CF674494AACFFCB70B31CE2CCEA8DEED4173E613EEDD6C7D3579573EF5,2B8727B70A28D6240D4B70ADFEDE891ED16686A58BC2C98BC5102ABD377C5FD3,431286295BA8940D93BF0095EBD2A605A472317557B96B1DC898622DDA864D5B,2,0
S4,137,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0137.png,38840C84C2EC61BF788BC87EC965E5B97E522AE4965F90AE08B273ADBB9BF981,280E6FE3E726EBDC6A4FAB4B06DCD39796F7857F3A69BBFE8D2E1A9C78A4516F,A45EE44B4ACFE367932B8BFA67B76537F8B6081EA102156F43BC57C6C03892AA,2,0
S4,138,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0138.png,C8D45A51190ABAB45D425CFE407B9A2D08040B3C5789DF95246B5D06EA7E3979,78EE154C2E9727A9F4D6ACA5512BB98FCE7A02111ED1E10BCBF8554B6445585B,DAD319748468AD8C744BC48F151F4F3E9746C78A21AF838B126B9C4F818F40E5,1,0
S4,139,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0139.png,ACACA41B203F1C125C0A0A3D1EAB0D3775395A8356EFD22BF2D15C56516D64E0,5DEEB3A60C18D5BB222CB7ABF5A7FD06DC7E86267DF145D84B09313292829CC2,EE9691C04C531D629E067DC7ED527EAD46B70FC926E07BF65CE8DF8C3A0974EF,1,0
S4,140,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0140.png,C253AB1A470F2F8CA68364B139082A38C2CCD721834872D2B4EB146818B77F60,769F33F49807DFD7403BCE8C97100068CE3388A7E35F0AD58A55DAB9775B3C10,D3A147B8C26427D742B9E3D39CF8619E398C096CEC1E4C3985173E67663F1D7B,1,0
S4,141,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0141.png,04C3FF53928ACEBC4D7352210AF1B3B15ED54F12EC71AD7B66310DC716F8000B,DF369EC37FB13F29EBF73A5EA4A8DE65E8721436C493FBE85CAE3997C9E174E5,DE623953EBC61773E61A0C0B5C1FF20F6BB123AFB7E01F46ECA106BF9069EC5F,1,0
S4,142,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0142.png,38789120FA1B33BC817EB23061FEADA59C2ACE605264370029AA648F9DC6579B,8D617CB53C1DEB5D3D4DAC068A96E8281929933925617420B089949BA5733FC8,48F72CB745DC5BA410F98FD644C4988DA6860FF040CD1FF8954EC8CC822E3A04,1,0
S4,143,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0143.png,F98A5935A63334A046E8F77BE3C2A9AE098AB3087BC15A22870B374C90AFA454,9DDB1F1B81161AF91B7D29519BC5F88EFAEB6E8A44C78821AC3793BE0D54BE1E,0B416199960B7AEA46B81BF9CD75DB2FDE01E3DAB6382B5B0E42FC70179397A0,1,0
S4,144,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0144.png,3A5422A8A0BBE2637A946824DDE98E0E8C982F34EA32547662112D1C3D222E5A,36A9845AEE4E2C1A1B56272C9D8D0E187944A397DC2D88DE828A460A5152D2E0,E95679A7E38F521CBA974DE93CFEDF6D3A80AAC3C23DBAFDCE99DAE0286C4FEB,1,0
S4,145,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0145.png,2BFF837B9B41570157BB81AE1295FD33F2E0649107322836886718746B172087,C2F61C257BFEDDFC6D697A534C88958B406EB0FAEB298D55D27025DAC04377F6,5DD96B835F280314B55561DA47AF19E75B29F670CE26C2A0BACA74C1D0C2C7D4,1,0
S4,146,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0146.png,0E1CAB2D3F867C7D512CBA3178F76692A4B4770A3BE13045FD8DA8D1E34760E7,E1ACF9FD8C78E842E10E85D77AA9462F20D03C9377BB057B9A3B0485338C43CD,CD3B427931D0A278F62676FD932510552679722B8A35D9927805AE62C4D6AF34,1,0
S4,147,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0147.png,7B64AC6B528BB4031734E82B32149716D6D6A1DBFCE325AFE9970178DF9B7A1E,DF276217CF5A8AEE8D1BB48135364A374FFCDD80FCD81D4DB6AA43875FA36258,DEEB103ADEDF5BBAD1D40754C44C70C3DA737511940897E0727E9C71AAFCCC69,1,0
S4,148,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0148.png,7044C123402C28EDE5CE6023FEB6DF635FBE621FDA8636B641D11D61757E3659,326A829DFF4BCFBEE3D8DB69066482204FE40BF12F950472A7BF8B7BD82E6CC2,484892923EA29510E1C56D3E3FA08AD74DECE14CA0E6E6C7A71B476CC06F420F,1,0
S4,149,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0149.png,46FFF1913E71AE1DFDB0237E72DD3C29078F755A6D36AE01C384839F2EABBFD5,A0EF66BD8816A0B9FDA551137900312C3A8BB818453DA3D0D8CD37146D10CA7D,AB926614538E914662383D406714BC58ADFD164E78763B7A1AE3F016EEE77069,1,0
S4,150,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0150.png,2611623ABA9384FADCE097DD44CBA3CBA434BE4A1B5A1DFAB13DB35F4293CF3E,EF0A880D9832F38C5DDC9AF2832DED50B951452F95D3838776C7442BE374C77A,705ABCD010AEF5C5B7AB48449DD841B56F04584E1E209A2BFEF277AF3865A13C,1,0
S4,151,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0151.png,352085059F6A40165CADC5B9A84955E4FC44BE7A873977FE2B8C468B521F3A27,7DC06D5E77B42B36285200F4FB5B85D166EA243929C188455DC629FE236E4C92,300479C35AFE582794F13D5087AEA07D13A754513753FC63CF90E7259FFBE59C,1,0
S4,152,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0152.png,7C73327CF8607162D2B458A873176DE52CBF6DBBD1AD2BA484F3AF143D072ECA,37B66A3EA004A74F12E2BA4897930D36A13FFBB72F926DE5949F11EF8C58D7AF,4F8213C0861F330E2A2433DF5235DEB97A0CB627D10E59548B06E1033E8371D5,1,0
S4,153,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0153.png,477735D42CC13F01BBD67EDA8ED3FC80EA6480C32C7F964D5FBE0EAB42564DA4,0E9E652BA2FEF4AAB99D96E33D8DF75013685D11303D3A781750920054C8A942,C245B1A57241F35D8F350677151FEE57FF7D0A543B573073224305BEDC120F65,1,1
S4,154,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0154.png,0F3F0BBF086F1743CB0B6B6311D897263B1EC746F377251225379DB92819144E,113D99C7FA58137545C757B41F13A3CD596D72790B83C9FB49DF7B901682B22E,EA1376C4A38160141F6130F4AE96E0440C8A9AACDBD3EBF6E9837E445A7E78BF,1,1
S4,155,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0155.png,9EE51840B6EDB3FC5A7E498D7AA0DECE3AA4FA6B2B95E9794C45C66E740CEE35,D86F047B08DF12CFA8176B727A1C63C12A7E6B597B0FEC2BB5964D5A18FFC942,95344C621AD494A2F1D1FA0CA8270AB0CA0A533E70D803A442990F1B093BFA8C,1,1
S4,156,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0156.png,9BE455FBB5D4F87A75C9461B2F46817FA250FE75F716AE68ABADF9C509168871,6377F12D0327A0A4D710FCCB455AA1A6BCAEA40808F4E8C08E2FAE5922C89529,132DAAD6AF2F86FB0950E66AD1AA0D32E2BB7CFFA130DFA239FF5E6A6FF7316F,1,1
S4,157,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0157.png,1B4C7CD4765A4D618D7A02727222E3E6AF329630DBF037C84682296BA428DB3E,8ACE54B0E54F01D94BEF2A8647645F88ACDF4D7424F742ED84919279A65683B2,11DF1FB7A4DE2184822A28CDCF94D0999752A791C81278970628BD610D853972,1,1
S4,158,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0158.png,4B45FEE20C293D88B142548AE7013BD87BD5C6E5129E5D8C327690A4232C9356,7828278AB44640962CD7D524C27C43C29D4A18BB726E01FE6EF5221383328FCC,9B696433F7BB6245A8467CA76EC0038C46152BDC16DF9EE9E58C88E640F130DB,1,1
S4,159,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0159.png,2F96C9F1A87364DA3FBB36BC5B43F0A83052411CA7FFE7AA136003E453B010B0,03DD3E9C5CCC31F3EEE1B13AB0652E104A5BB2845F504C1883A50DC510B9EE43,05A2FAE37A5675C547E414624437D9C8F0BD45F7A50530C312FF5338D83D8A03,1,1
S4,160,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0160.png,9FE545BF833C463FE7CE55C5393A55FDE52E92BAAF15AD69A8D91D2C20E1D0FD,BB30C5C2B43699FEF812EF992B399CE79FA7C18FDB96D36F1C0CD27CE1706B1C,1C1ABED7E5AF71F0B0244D546D2E3BF3DD644E0903D57301CC5398D8F92C1A5C,1,1
S4,161,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0161.png,87D1BD801B25115CDA1E908CCC73AF5D1A4303FF2334B479BC59D22070F27283,6C3F372AE0163260E212185AC4A62D7E4F1A40E08F7B3C9DE2834162D35AB083,9F3500D87419715C6AF2B70D0E4A43C00D62B29AFA291492B87EB78720FFB6EA,1,1
S4,162,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0162.png,4A228B7C156033CD4BCD3403E63C55255316CC473616B169436D6206412681E6,571A55EE97F623C223D4AC988168CAC496AD7B6DF07E945EFB712EA19C1C4469,EFFE552679FB8FDF6319D347551577CCDB90B602A8E2DCA3CB88E9A7123486F7,1,1
S4,163,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0163.png,05E3EA6E82025DD5162C9642BE8D148E0FD4E2F7B465C0456F2FD3EB6116B21C,97453B4BC4FB0A24C2A3367932023399DEFAD754AEFCFC55018A8718DB78B788,77D7459708B3FDA3E04203E67B162DF0AD78A57D24CD517EE34FF7B93CCE5D05,1,1
S4,164,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0164.png,F90D7212ECE148084E741E6380BE62E371D55B2EEEACF032C6D01DD1AAC1FA9E,D777DB7DB6F627A58E3BDD2656F345E36F9390F9962C23D1C1203BBB570DCBFE,8E5D9023F5D5414F3188E066EBD7EEA2A5C0E563B6A2AF8D070ACB833A05D1FB,1,1
S4,165,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0165.png,F6959329D8F3D3D684780E78376E393AC3D4FE52BEE3D35D266D0E0F32E51BBD,6448F41032FF3A26FD67D808FB95D03D6A6A4EAD5C2E3C8C0313C7F971D277B1,F6EB5ED38E8234DE1456EB75AEC8C0EE0D62B15CD2DE1F101ECC5FC3AA32D8E1,1,1
S4,166,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0166.png,F544C4E97804DC771F62C3BC1E2C8B6C594D5FDCE7501EFD8BB1715DB2055F83,A4198960277002C2B9A80A3CE3C53B9DF32F659CE5F2EDA726CD15F78627B390,E3D8C07E16ACDA09870787C80DC85FDA514064735AC094CF452FD9C64DF85EB6,1,1
S4,167,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0167.png,45D8F1363FCD1F9EFE4E96BC74DD445F6732F0BA57EEBF9F10EA74C4E2A6E466,275D04C28C93C93687C98D6D8B6C7B53E1B663EBEEDBCA5F72279B3149F7509C,FF6CC581D0250CDB366C0D264319643DA5776E48DEBA54B038822F7F020785B7,1,1
S4,168,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0168.png,C178E6E10F07633D76198081672FDEC4BAC53C29B94C4758B9C0B98A1566F56E,F722461D518C6B27E1A2C971868452B89D34A904AED932F657F599D465210FBC,D8FBFA5AFCDE860D543CAE907201CFDEEFF1177679B6BC7A277631A7CD00A845,1,1
S4,169,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0169.png,0781C6D2B7CCAC63E68ECF709EEDEBB1667B8BF1CDCE6D1999BDE05A1C045CCA,EF7D8D3454CAA8C4480ABAE64B2080133AADAD03BBD3D8E5FA61B47C8A3856F6,A847E765630C744960C4A969A14C9A018D026A13B0CD9B65E05DB1408216A2E7,1,1
S4,170,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0170.png,D7659EDBBFBFBF3A5484CF0088A7463A11F761601A63AD6FD0216AC704864CD6,3CB48B4B9C268DD6AB6C784AB3D45EA8D15727C542EDD2ADB6754E34B4BA5022,C90E613E1505AEA7B867EDE1D4E93D8FA70EE939235C6371E9D873C7340F1758,1,1
S4,171,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0171.png,7EC9F7EEBA019F84795BAA33C2520EE6AD95FCF9A4D4D72BD1BE461DEBBFFC4B,8C0099680E97837CF3D7AC3EEE7EA1E5D529CFD18A9D5D16AF4FFB3E5AAA041E,33A54505906677FAF463FC29F79836F336AD594D51526DE19BAF7ADA21E0F3B0,1,1
S4,172,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0172.png,C945F994E2E13950CEFD303152EA56A8A947FBE4695815F6146E94FE662F48E3,798C9AAB7BC91919F56F86CDE305730D1BA79EBABE7FBB3E44690740685EA2DA,3D66D2D9DC51482C2642F3375A842ABE10232A68D145CBB7B3149BF3C3800413,1,1
S4,173,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0173.png,02A44948CA07A66A5EB0E2EA4F3C920A2DD452147D32306AE6EAC9B33272A783,4B5C09802BEB8918D33AA57FDCF6137B214AB4C57B378B7542CAE5A38CCC6059,59A0933BF066691E7990B0B5F16975AD0BF509044DDF601FF3E8C7CD7DF7B0F1,1,1
S4,174,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S4\initial_condition\frames\frame_0174.png,73ED7C3EF8EFDE14A4078FD842BCD2E55053ED91D3B06BF926D7E49CE25631E9,B99EF1F17FE9316F080807A33D4A236980E4CFCC2F4B4710471BDA5FBD8B5A2C,DC87BC8DFD8700C69BD9172CA622F192294537250B29100452E5932D2EB06E58,1,1
